questioning,"wow, have you tried calling it?"
questioning,where are you working for your new job?
suggesting,cousins perhaps
acknowledging,i know right!
consoling,i hope you guys are really happy!
wishing,i wish you the best!
sympathizing,i would have walked around with a flashlight until someone felt sorry for me and fixed it
wishing,hard work should pay off nice to hear about some one getting back after they put in congratulations.
suggesting,"maybe there's something you could look into to help prevent that happening, that does not sound fun!"
suggesting,maybe they have seen it.
questioning,how big is the family?
questioning,how old is she?
sympathizing,"oh, i'm so sorry, can yo retake the test?"
consoling,i hope you do well on it!
questioning,how long did you have to wait?
acknowledging,i know that pain!
encouraging,i hope your days have been better since!
agreeing,that sounds like a wonderful time.
wishing,congratulations.
sympathizing,"oh, i'm sorry to hear that."
questioning,what a lovely gift.
questioning,what time is it where you are - 1am?
consoling,i hope you two have a great time together.
suggesting,maybe you can find a similar place around you!
consoling,"i get that, but i hope that continues for you!"
agreeing,that's great!
sympathizing,"that's sad news, i am sorry for this news you must have been extra drained after coming back from work from that news"
encouraging,i hope that you can find someone to sit with you.
questioning,well were they trying to sell something maybe?
consoling,i hope you get it.
encouraging,i hope you gave them back!
agreeing,that was so nice of him.
consoling,i hope you're not too tired and stressed.
suggesting,"maybe try going out to concerts or clubs or sporting events, somewhere you can find people with common interests"
agreeing,cool!
agreeing,that's great news.
acknowledging,i can agree.
suggesting,maybe you could make it up to him.
encouraging,i hope it works out for you.
suggesting,"this is normal, maybe you should take so time alone to think about how you really fell about the situation."
consoling,i bet you will!
acknowledging,i know a guy that kind of gets blackout drunk like that.
suggesting,maybe another company would appreciate your talent.
wishing,good luck with that.
encouraging,well i hope youre ok.
sympathizing,i am sorry.
wishing,"well, i don't want to pry, but i hope everything is going well for you now and wish you all the best."
consoling,well good luck and i hope you have a great time with your friends and school
agreeing,action films on the big screen are very exciting with the loud sounds and visual effects!
suggesting,maybe you should put more effort in teaching her yourself
questioning,lol that is so funny how did you do that was anyone around?
agreeing,thats awesome!
agreeing,that is great!
sympathizing,"i'm sorry, but i don't envy you..."
suggesting,maybe that can help in the future.
sympathizing,i am sorry about that.
suggesting,well maybe you'll get a better grade than him next year
agreeing,that sucks!
wishing,congratulations to you two!
agreeing,"haha, wow, that's awesome."
wishing,"oh, well good luck."
suggesting,maybe someday you will be able to pay it forward.
consoling,i hope you have a good time there.
consoling,i hope you two have a great life.
suggesting,maybe ask her to set the time when she can return it so you have a better idea when to expect it back.
acknowledging,i know that is a tough thing.
encouraging,i hope you can see her again soon.
wishing,happy birthday to you!
suggesting,maybe it will be a smaller issue.
questioning,did you complain?
consoling,i hope you have fun and be safe!
agreeing,that is a really cool endeavor!
consoling,i hope you are prepared.
consoling,hopefully it will work out.
questioning,so how did you handle it?
wishing,good luck
agreeing,that does not sounds good!
encouraging,"i feel bad, i hope you find someone who treats you even better!"
sympathizing,i am so sorry to hear that.
acknowledging,i understand.
consoling,i hope the house warming party is banging.
encouraging,i hope the surgery went successfully and with no hassle.
sympathizing,"im sorry, what did happend next?"
agreeing,wow thats cool!
suggesting,"maybe give it one more try, and if you continue to like it, that might be your sign to stick with it."
consoling,hopefully a nice chunk of change :)
consoling,"well, i hope you guys have a good time"
suggesting,maybe she just isn't ready.
questioning,what does that mean?
acknowledging,you know that's right.
consoling,i hope everything goes smoothly.
agreeing,that must have been unbearable.
consoling,i hope your day went very well!
encouraging,i hope all goes well for you all!
acknowledging,yeah me too.
consoling,i hope it is - do you have any funny experiences from the bad ones?
encouraging,i hope you hold onto them in a safe place.
wishing,good luck!
questioning,was it a komodo dragon?
acknowledging,"yeah i can understand, it's definitely a pleasant surprise."
agreeing,that's sounds like a lot of fun!
suggesting,maybe the weather had something to do with it.
wishing,good luck with your new gun!!
wishing,"i will pray for you, and wish you a good luck in future."
suggesting,could you perhaps join them for a couple of days?
wishing,congratulations!
encouraging,"i hope she is feeling better, and you are too!"
acknowledging,i know how you feel.
suggesting,"that sucks, perhaps he should of be saving his money to pay for his apartment, instead of having two dogs."
questioning,why do you feel bad?
sympathizing,i'm really sorry to hear that.
questioning,what color is it?
wishing,"congratulations, you must be very proud."
questioning,what team does he play for?
questioning,did you help her study?
consoling,oh i hope it does!
agreeing,that sounds so annoying to deal with.
agreeing,those are nice feelings to have
consoling,i hope you help them kids!
wishing,congratulations!
acknowledging,"me too, i am so excited, since the eagles just won last year!"
